label,name,cluster_annotation_term_set_label,cluster_annotation_term_set_name,color_hex_triplet,term_order,term_set_order,parent_term_label,parent_term_name,parent_term_set_label
CS20250428_CLUST_2176,Marmoset-1552,CCN20250428_LEVEL_4,Cluster,#5d0176,411,4,CS20250428_GROUP_0064,VTR-HTH Glut,CCN20250428_LEVEL_3
CS20250428_CLUST_2177,Marmoset-1553,CCN20250428_LEVEL_4,Cluster,#af185f,412,4,CS20250428_GROUP_0064,VTR-HTH Glut,CCN20250428_LEVEL_3
CS20250428_CLUST_2178,Marmoset-1554,CCN20250428_LEVEL_4,Cluster,#9883f6,413,4,CS20250428_GROUP_0064,VTR-HTH Glut,CCN20250428_LEVEL_3
CS20250428_CLUST_2179,Marmoset-1555,CCN20250428_LEVEL_4,Cluster,#282586,414,4,CS20250428_GROUP_0064,VTR-HTH Glut,CCN20250428_LEVEL_3
CS20250428_CLUST_2180,Marmoset-1556,CCN20250428_LEVEL_4,Cluster,#8b6fe3,415,4,CS20250428_GROUP_0064,VTR-HTH Glut,CCN20250428_LEVEL_3
CS20250428_CLUST_2181,Marmoset-1557,CCN20250428_LEVEL_4,Cluster,#3b7d13,416,4,CS20250428_GROUP_0064,VTR-HTH Glut,CCN20250428_LEVEL_3
CS20250428_CLUST_2182,Marmoset-1558,CCN20250428_LEVEL_4,Cluster,#0c3df9,417,4,CS20250428_GROUP_0064,VTR-HTH Glut,CCN20250428_LEVEL_3
CS20250428_CLUST_2183,Marmoset-1559,CCN20250428_LEVEL_4,Cluster,#7d4f18,418,4,CS20250428_GROUP_0064,VTR-HTH Glut,CCN20250428_LEVEL_3
CS20250428_CLUST_2184,Marmoset-1560,CCN20250428_LEVEL_4,Cluster,#d22135,419,4,CS20250428_GROUP_0064,VTR-HTH Glut,CCN20250428_LEVEL_3
CS20250428_CLUST_0059,Human-386,CCN20250428_LEVEL_4,Cluster,#1fb453,420,4,CS20250428_GROUP_0029,SN-VTR CALB1 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_0060,Human-387,CCN20250428_LEVEL_4,Cluster,#d89f69,421,4,CS20250428_GROUP_0029,SN-VTR CALB1 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_0858,Macaque-480,CCN20250428_LEVEL_4,Cluster,#9ddef2,422,4,CS20250428_GROUP_0029,SN-VTR CALB1 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_0859,Macaque-481,CCN20250428_LEVEL_4,Cluster,#a6f455,423,4,CS20250428_GROUP_0029,SN-VTR CALB1 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_2071,Marmoset-1436,CCN20250428_LEVEL_4,Cluster,#35ee5e,424,4,CS20250428_GROUP_0029,SN-VTR CALB1 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_2072,Marmoset-1437,CCN20250428_LEVEL_4,Cluster,#e22a81,425,4,CS20250428_GROUP_0029,SN-VTR CALB1 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_2073,Marmoset-1438,CCN20250428_LEVEL_4,Cluster,#6c2ad7,426,4,CS20250428_GROUP_0029,SN-VTR CALB1 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_2075,Marmoset-1440,CCN20250428_LEVEL_4,Cluster,#1c70a7,427,4,CS20250428_GROUP_0029,SN-VTR CALB1 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_2078,Marmoset-1443,CCN20250428_LEVEL_4,Cluster,#11928c,428,4,CS20250428_GROUP_0029,SN-VTR CALB1 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_2079,Marmoset-1444,CCN20250428_LEVEL_4,Cluster,#12728c,429,4,CS20250428_GROUP_0029,SN-VTR CALB1 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_2080,Marmoset-1445,CCN20250428_LEVEL_4,Cluster,#83f0b1,430,4,CS20250428_GROUP_0029,SN-VTR CALB1 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_2083,Marmoset-1448,CCN20250428_LEVEL_4,Cluster,#5c1085,431,4,CS20250428_GROUP_0029,SN-VTR CALB1 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_2084,Marmoset-1449,CCN20250428_LEVEL_4,Cluster,#9aeaf4,432,4,CS20250428_GROUP_0029,SN-VTR CALB1 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_2085,Marmoset-1450,CCN20250428_LEVEL_4,Cluster,#a9e4c1,433,4,CS20250428_GROUP_0029,SN-VTR CALB1 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_2092,Marmoset-1457,CCN20250428_LEVEL_4,Cluster,#1e97d6,434,4,CS20250428_GROUP_0029,SN-VTR CALB1 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_0064,Human-119,CCN20250428_LEVEL_4,Cluster,#e2c80e,435,4,CS20250428_GROUP_0035,SN SOX6 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_0065,Human-120,CCN20250428_LEVEL_4,Cluster,#5f5c1e,436,4,CS20250428_GROUP_0035,SN SOX6 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_0066,Human-121,CCN20250428_LEVEL_4,Cluster,#ed8d9a,437,4,CS20250428_GROUP_0035,SN SOX6 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_0067,Human-122,CCN20250428_LEVEL_4,Cluster,#8acde4,438,4,CS20250428_GROUP_0035,SN SOX6 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_0068,Human-420,CCN20250428_LEVEL_4,Cluster,#7a094c,439,4,CS20250428_GROUP_0035,SN SOX6 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_0069,Human-421,CCN20250428_LEVEL_4,Cluster,#970f9a,440,4,CS20250428_GROUP_0035,SN SOX6 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_0869,Macaque-475,CCN20250428_LEVEL_4,Cluster,#2bad63,441,4,CS20250428_GROUP_0035,SN SOX6 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_0870,Macaque-476,CCN20250428_LEVEL_4,Cluster,#4ad096,442,4,CS20250428_GROUP_0035,SN SOX6 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_0871,Macaque-477,CCN20250428_LEVEL_4,Cluster,#750442,443,4,CS20250428_GROUP_0035,SN SOX6 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_0872,Macaque-478,CCN20250428_LEVEL_4,Cluster,#9a97e8,444,4,CS20250428_GROUP_0035,SN SOX6 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_0873,Macaque-482,CCN20250428_LEVEL_4,Cluster,#3c6811,445,4,CS20250428_GROUP_0035,SN SOX6 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_0874,Macaque-483,CCN20250428_LEVEL_4,Cluster,#39d8a5,446,4,CS20250428_GROUP_0035,SN SOX6 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_0875,Macaque-484,CCN20250428_LEVEL_4,Cluster,#880b73,447,4,CS20250428_GROUP_0035,SN SOX6 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_0876,Macaque-485,CCN20250428_LEVEL_4,Cluster,#9d201b,448,4,CS20250428_GROUP_0035,SN SOX6 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_0877,Macaque-486,CCN20250428_LEVEL_4,Cluster,#2e50ba,449,4,CS20250428_GROUP_0035,SN SOX6 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_2074,Marmoset-1439,CCN20250428_LEVEL_4,Cluster,#43ce89,450,4,CS20250428_GROUP_0035,SN SOX6 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_2076,Marmoset-1441,CCN20250428_LEVEL_4,Cluster,#0290ea,451,4,CS20250428_GROUP_0035,SN SOX6 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_2077,Marmoset-1442,CCN20250428_LEVEL_4,Cluster,#bf60d9,452,4,CS20250428_GROUP_0035,SN SOX6 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_2081,Marmoset-1446,CCN20250428_LEVEL_4,Cluster,#5f62e2,453,4,CS20250428_GROUP_0035,SN SOX6 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_2082,Marmoset-1447,CCN20250428_LEVEL_4,Cluster,#0273af,454,4,CS20250428_GROUP_0035,SN SOX6 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_0061,Human-376,CCN20250428_LEVEL_4,Cluster,#b1a112,455,4,CS20250428_GROUP_0031,SN-VTR GAD2 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_0062,Human-388,CCN20250428_LEVEL_4,Cluster,#21a97d,456,4,CS20250428_GROUP_0031,SN-VTR GAD2 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_0063,Human-390,CCN20250428_LEVEL_4,Cluster,#a1256f,457,4,CS20250428_GROUP_0031,SN-VTR GAD2 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_0860,Macaque-139,CCN20250428_LEVEL_4,Cluster,#a693f7,458,4,CS20250428_GROUP_0031,SN-VTR GAD2 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_0861,Macaque-141,CCN20250428_LEVEL_4,Cluster,#2c9fa6,459,4,CS20250428_GROUP_0031,SN-VTR GAD2 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_2086,Marmoset-1451,CCN20250428_LEVEL_4,Cluster,#ebe163,460,4,CS20250428_GROUP_0031,SN-VTR GAD2 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_2087,Marmoset-1452,CCN20250428_LEVEL_4,Cluster,#e0857e,461,4,CS20250428_GROUP_0031,SN-VTR GAD2 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_2088,Marmoset-1453,CCN20250428_LEVEL_4,Cluster,#6b2806,462,4,CS20250428_GROUP_0031,SN-VTR GAD2 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_2089,Marmoset-1454,CCN20250428_LEVEL_4,Cluster,#2b68cf,463,4,CS20250428_GROUP_0031,SN-VTR GAD2 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_2090,Marmoset-1455,CCN20250428_LEVEL_4,Cluster,#67b4f4,464,4,CS20250428_GROUP_0031,SN-VTR GAD2 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_2091,Marmoset-1456,CCN20250428_LEVEL_4,Cluster,#dc8e90,465,4,CS20250428_GROUP_0031,SN-VTR GAD2 Dopa,CCN20250428_LEVEL_3
CS20250428_CLUST_0283,Human-91,CCN20250428_LEVEL_4,Cluster,#b8de99,466,4,CS20250428_GROUP_0005,LAMP5-LHX6 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0284,Human-312,CCN20250428_LEVEL_4,Cluster,#75b738,467,4,CS20250428_GROUP_0005,LAMP5-LHX6 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0285,Human-344,CCN20250428_LEVEL_4,Cluster,#9e831b,468,4,CS20250428_GROUP_0005,LAMP5-LHX6 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0286,Human-345,CCN20250428_LEVEL_4,Cluster,#de20ad,469,4,CS20250428_GROUP_0005,LAMP5-LHX6 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0599,Macaque-285,CCN20250428_LEVEL_4,Cluster,#30c585,470,4,CS20250428_GROUP_0005,LAMP5-LHX6 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1389,Marmoset-353,CCN20250428_LEVEL_4,Cluster,#e5101f,471,4,CS20250428_GROUP_0005,LAMP5-LHX6 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1390,Marmoset-354,CCN20250428_LEVEL_4,Cluster,#670e34,472,4,CS20250428_GROUP_0005,LAMP5-LHX6 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1391,Marmoset-355,CCN20250428_LEVEL_4,Cluster,#523b14,473,4,CS20250428_GROUP_0005,LAMP5-LHX6 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1394,Marmoset-358,CCN20250428_LEVEL_4,Cluster,#ace8c8,474,4,CS20250428_GROUP_0005,LAMP5-LHX6 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1395,Marmoset-359,CCN20250428_LEVEL_4,Cluster,#fc0369,475,4,CS20250428_GROUP_0005,LAMP5-LHX6 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1397,Marmoset-361,CCN20250428_LEVEL_4,Cluster,#c2ace4,476,4,CS20250428_GROUP_0005,LAMP5-LHX6 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1398,Marmoset-362,CCN20250428_LEVEL_4,Cluster,#c42212,477,4,CS20250428_GROUP_0005,LAMP5-LHX6 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1399,Marmoset-363,CCN20250428_LEVEL_4,Cluster,#262a77,478,4,CS20250428_GROUP_0005,LAMP5-LHX6 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1400,Marmoset-364,CCN20250428_LEVEL_4,Cluster,#9ee15b,479,4,CS20250428_GROUP_0005,LAMP5-LHX6 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1402,Marmoset-366,CCN20250428_LEVEL_4,Cluster,#a5520c,480,4,CS20250428_GROUP_0005,LAMP5-LHX6 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1404,Marmoset-368,CCN20250428_LEVEL_4,Cluster,#2d6fe1,481,4,CS20250428_GROUP_0005,LAMP5-LHX6 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1405,Marmoset-369,CCN20250428_LEVEL_4,Cluster,#4d5ffa,482,4,CS20250428_GROUP_0005,LAMP5-LHX6 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0378,Human-18,CCN20250428_LEVEL_4,Cluster,#075cc7,483,4,CS20250428_GROUP_0046,STR-BF TAC3-PLPP4-LHX8 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0379,Human-200,CCN20250428_LEVEL_4,Cluster,#e9a4b8,484,4,CS20250428_GROUP_0046,STR-BF TAC3-PLPP4-LHX8 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0380,Human-201,CCN20250428_LEVEL_4,Cluster,#028f95,485,4,CS20250428_GROUP_0046,STR-BF TAC3-PLPP4-LHX8 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0381,Human-202,CCN20250428_LEVEL_4,Cluster,#817505,486,4,CS20250428_GROUP_0046,STR-BF TAC3-PLPP4-LHX8 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0382,Human-203,CCN20250428_LEVEL_4,Cluster,#0924e3,487,4,CS20250428_GROUP_0046,STR-BF TAC3-PLPP4-LHX8 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0383,Human-205,CCN20250428_LEVEL_4,Cluster,#46fab1,488,4,CS20250428_GROUP_0046,STR-BF TAC3-PLPP4-LHX8 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0384,Human-208,CCN20250428_LEVEL_4,Cluster,#1c8ca1,489,4,CS20250428_GROUP_0046,STR-BF TAC3-PLPP4-LHX8 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0923,Macaque-118,CCN20250428_LEVEL_4,Cluster,#9c00e4,490,4,CS20250428_GROUP_0046,STR-BF TAC3-PLPP4-LHX8 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0924,Macaque-119,CCN20250428_LEVEL_4,Cluster,#5d4ed6,491,4,CS20250428_GROUP_0046,STR-BF TAC3-PLPP4-LHX8 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0925,Macaque-120,CCN20250428_LEVEL_4,Cluster,#4770cc,492,4,CS20250428_GROUP_0046,STR-BF TAC3-PLPP4-LHX8 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0926,Macaque-122,CCN20250428_LEVEL_4,Cluster,#ef94af,493,4,CS20250428_GROUP_0046,STR-BF TAC3-PLPP4-LHX8 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1327,Marmoset-281,CCN20250428_LEVEL_4,Cluster,#0f327c,494,4,CS20250428_GROUP_0046,STR-BF TAC3-PLPP4-LHX8 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1329,Marmoset-283,CCN20250428_LEVEL_4,Cluster,#923406,495,4,CS20250428_GROUP_0046,STR-BF TAC3-PLPP4-LHX8 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0410,Human-21,CCN20250428_LEVEL_4,Cluster,#ef1745,496,4,CS20250428_GROUP_0045,STR TAC3-PLPP4 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0411,Human-204,CCN20250428_LEVEL_4,Cluster,#230876,497,4,CS20250428_GROUP_0045,STR TAC3-PLPP4 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0412,Human-206,CCN20250428_LEVEL_4,Cluster,#fe72c6,498,4,CS20250428_GROUP_0045,STR TAC3-PLPP4 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0918,Macaque-123,CCN20250428_LEVEL_4,Cluster,#7094f7,499,4,CS20250428_GROUP_0045,STR TAC3-PLPP4 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0919,Macaque-124,CCN20250428_LEVEL_4,Cluster,#e19ce1,500,4,CS20250428_GROUP_0045,STR TAC3-PLPP4 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0920,Macaque-125,CCN20250428_LEVEL_4,Cluster,#58a319,501,4,CS20250428_GROUP_0045,STR TAC3-PLPP4 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0921,Macaque-126,CCN20250428_LEVEL_4,Cluster,#5d72ec,502,4,CS20250428_GROUP_0045,STR TAC3-PLPP4 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0922,Macaque-127,CCN20250428_LEVEL_4,Cluster,#21713e,503,4,CS20250428_GROUP_0045,STR TAC3-PLPP4 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1324,Marmoset-278,CCN20250428_LEVEL_4,Cluster,#17316f,504,4,CS20250428_GROUP_0045,STR TAC3-PLPP4 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1325,Marmoset-279,CCN20250428_LEVEL_4,Cluster,#9fc9f8,505,4,CS20250428_GROUP_0045,STR TAC3-PLPP4 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1326,Marmoset-280,CCN20250428_LEVEL_4,Cluster,#620eab,506,4,CS20250428_GROUP_0045,STR TAC3-PLPP4 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1328,Marmoset-282,CCN20250428_LEVEL_4,Cluster,#a205a9,507,4,CS20250428_GROUP_0045,STR TAC3-PLPP4 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0366,Human-39,CCN20250428_LEVEL_4,Cluster,#84dcaf,508,4,CS20250428_GROUP_0040,STR FS PTHLH-PVALB GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0367,Human-40,CCN20250428_LEVEL_4,Cluster,#0ee0d0,509,4,CS20250428_GROUP_0040,STR FS PTHLH-PVALB GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0368,Human-41,CCN20250428_LEVEL_4,Cluster,#ab196a,510,4,CS20250428_GROUP_0040,STR FS PTHLH-PVALB GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0369,Human-42,CCN20250428_LEVEL_4,Cluster,#90e461,511,4,CS20250428_GROUP_0040,STR FS PTHLH-PVALB GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0370,Human-44,CCN20250428_LEVEL_4,Cluster,#6c97d2,512,4,CS20250428_GROUP_0040,STR FS PTHLH-PVALB GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0371,Human-258,CCN20250428_LEVEL_4,Cluster,#d198e1,513,4,CS20250428_GROUP_0040,STR FS PTHLH-PVALB GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0372,Human-259,CCN20250428_LEVEL_4,Cluster,#3c93d2,514,4,CS20250428_GROUP_0040,STR FS PTHLH-PVALB GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0373,Human-260,CCN20250428_LEVEL_4,Cluster,#a569d2,515,4,CS20250428_GROUP_0040,STR FS PTHLH-PVALB GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0374,Human-261,CCN20250428_LEVEL_4,Cluster,#266ece,516,4,CS20250428_GROUP_0040,STR FS PTHLH-PVALB GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0375,Human-262,CCN20250428_LEVEL_4,Cluster,#e71d5c,517,4,CS20250428_GROUP_0040,STR FS PTHLH-PVALB GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0376,Human-263,CCN20250428_LEVEL_4,Cluster,#299fef,518,4,CS20250428_GROUP_0040,STR FS PTHLH-PVALB GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0377,Human-266,CCN20250428_LEVEL_4,Cluster,#9c7a03,519,4,CS20250428_GROUP_0040,STR FS PTHLH-PVALB GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0892,Macaque-251,CCN20250428_LEVEL_4,Cluster,#9d1aa5,520,4,CS20250428_GROUP_0040,STR FS PTHLH-PVALB GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0893,Macaque-252,CCN20250428_LEVEL_4,Cluster,#98e5d1,521,4,CS20250428_GROUP_0040,STR FS PTHLH-PVALB GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0894,Macaque-253,CCN20250428_LEVEL_4,Cluster,#dea56c,522,4,CS20250428_GROUP_0040,STR FS PTHLH-PVALB GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0895,Macaque-254,CCN20250428_LEVEL_4,Cluster,#261487,523,4,CS20250428_GROUP_0040,STR FS PTHLH-PVALB GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0896,Macaque-255,CCN20250428_LEVEL_4,Cluster,#2edacf,524,4,CS20250428_GROUP_0040,STR FS PTHLH-PVALB GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0897,Macaque-256,CCN20250428_LEVEL_4,Cluster,#edd893,525,4,CS20250428_GROUP_0040,STR FS PTHLH-PVALB GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1225,Marmoset-140,CCN20250428_LEVEL_4,Cluster,#7ae4b9,526,4,CS20250428_GROUP_0040,STR FS PTHLH-PVALB GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1226,Marmoset-141,CCN20250428_LEVEL_4,Cluster,#d2503a,527,4,CS20250428_GROUP_0040,STR FS PTHLH-PVALB GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1227,Marmoset-142,CCN20250428_LEVEL_4,Cluster,#31a96a,528,4,CS20250428_GROUP_0040,STR FS PTHLH-PVALB GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1228,Marmoset-143,CCN20250428_LEVEL_4,Cluster,#25e5ef,529,4,CS20250428_GROUP_0040,STR FS PTHLH-PVALB GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1229,Marmoset-144,CCN20250428_LEVEL_4,Cluster,#9ab4e6,530,4,CS20250428_GROUP_0040,STR FS PTHLH-PVALB GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1230,Marmoset-145,CCN20250428_LEVEL_4,Cluster,#1d81b8,531,4,CS20250428_GROUP_0040,STR FS PTHLH-PVALB GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1234,Marmoset-149,CCN20250428_LEVEL_4,Cluster,#682600,532,4,CS20250428_GROUP_0040,STR FS PTHLH-PVALB GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1235,Marmoset-150,CCN20250428_LEVEL_4,Cluster,#32ebb2,533,4,CS20250428_GROUP_0040,STR FS PTHLH-PVALB GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0393,Human-55,CCN20250428_LEVEL_4,Cluster,#9c6906,534,4,CS20250428_GROUP_0043,STR SST-CHODL GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0394,Human-56,CCN20250428_LEVEL_4,Cluster,#a3e576,535,4,CS20250428_GROUP_0043,STR SST-CHODL GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0395,Human-58,CCN20250428_LEVEL_4,Cluster,#9fdfe8,536,4,CS20250428_GROUP_0043,STR SST-CHODL GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0396,Human-59,CCN20250428_LEVEL_4,Cluster,#5edbb4,537,4,CS20250428_GROUP_0043,STR SST-CHODL GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0397,Human-62,CCN20250428_LEVEL_4,Cluster,#4fcd75,538,4,CS20250428_GROUP_0043,STR SST-CHODL GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0399,Human-297,CCN20250428_LEVEL_4,Cluster,#7909e2,539,4,CS20250428_GROUP_0043,STR SST-CHODL GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0400,Human-298,CCN20250428_LEVEL_4,Cluster,#4633c1,540,4,CS20250428_GROUP_0043,STR SST-CHODL GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0401,Human-299,CCN20250428_LEVEL_4,Cluster,#ba7c14,541,4,CS20250428_GROUP_0043,STR SST-CHODL GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0402,Human-300,CCN20250428_LEVEL_4,Cluster,#221763,542,4,CS20250428_GROUP_0043,STR SST-CHODL GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0403,Human-301,CCN20250428_LEVEL_4,Cluster,#7dc231,543,4,CS20250428_GROUP_0043,STR SST-CHODL GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0404,Human-302,CCN20250428_LEVEL_4,Cluster,#db6f8a,544,4,CS20250428_GROUP_0043,STR SST-CHODL GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0899,Macaque-237,CCN20250428_LEVEL_4,Cluster,#04b481,545,4,CS20250428_GROUP_0043,STR SST-CHODL GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0900,Macaque-238,CCN20250428_LEVEL_4,Cluster,#c3db64,546,4,CS20250428_GROUP_0043,STR SST-CHODL GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0901,Macaque-239,CCN20250428_LEVEL_4,Cluster,#f78b96,547,4,CS20250428_GROUP_0043,STR SST-CHODL GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0902,Macaque-240,CCN20250428_LEVEL_4,Cluster,#cf70c6,548,4,CS20250428_GROUP_0043,STR SST-CHODL GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0903,Macaque-241,CCN20250428_LEVEL_4,Cluster,#ef6b52,549,4,CS20250428_GROUP_0043,STR SST-CHODL GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0904,Macaque-242,CCN20250428_LEVEL_4,Cluster,#a338c6,550,4,CS20250428_GROUP_0043,STR SST-CHODL GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0905,Macaque-243,CCN20250428_LEVEL_4,Cluster,#fbd357,551,4,CS20250428_GROUP_0043,STR SST-CHODL GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0906,Macaque-244,CCN20250428_LEVEL_4,Cluster,#a6bde8,552,4,CS20250428_GROUP_0043,STR SST-CHODL GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0907,Macaque-245,CCN20250428_LEVEL_4,Cluster,#d8914f,553,4,CS20250428_GROUP_0043,STR SST-CHODL GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0908,Macaque-246,CCN20250428_LEVEL_4,Cluster,#6cd991,554,4,CS20250428_GROUP_0043,STR SST-CHODL GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0909,Macaque-247,CCN20250428_LEVEL_4,Cluster,#a0e2c6,555,4,CS20250428_GROUP_0043,STR SST-CHODL GABA,CCN20250428_LEVEL_3
